main(40, .6, .5)
52: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 42.2193
53: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 43.2325
54: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 44.045
55: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 45.0436
56: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 45.8441
57: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 46.674
58: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 47.3675
59: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 48.2423
60: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 49.1663
61: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 49.8641
62: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 50.7783
63: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 51.72
64: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 52.5374
65: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 53.3481
66: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 54.1526
67: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 55.133
68: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 55.9377
69: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 56.7996
70: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 57.714
71: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 58.6615
72: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 59.5074
73: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 60.3806
74: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 61.4041
75: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 62.2941
76: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 63.3391
77: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 64.3778
78: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 65.4616
79: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 66.3152
80: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 67.1215
81: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 68.0567
