main(50, 0.9, 0.4)
577: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1042.3435
578: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1043.9341
579: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1046.3786
580: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1047.7386
581: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1049.9327
582: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1051.8419
583: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1053.9776
584: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1056.6221
585: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1058.707
586: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1062.8304
587: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1065.1215
588: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1067.1146
589: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1069.1263
590: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1071.9121
591: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1073.3968
592: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1075.5694
593: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1080.0763
594: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1082.839
595: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1085.9953
596: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1087.7703
597: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1091.0875
598: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1093.7516
599: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1096.283
600: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1098.8496
601: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1101.8991
602: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1104.3467
603: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1106.4251
604: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1108.3502
605: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1110.308
606: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1113.3008
607: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1116.5831
608: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1118.3294
609: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1120.9476
610: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1122.4284
611: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1124.2381
612: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1126.6136
613: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1128.272
614: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1130.8041
615: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1133.1319
616: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1135.3207
617: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1138.3622
618: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1141.307
619: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1142.5962
620: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1144.2403
621: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1145.7449
622: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1147.2976
623: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1149.1597
624: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1151.4984
625: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1154.4708
626: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1156.529
627: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1158.5724
628: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1160.9309
629: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1163.6999
630: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1167.1252
631: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1169.9393
632: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1173.3408
633: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1175.9962
634: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1178.0622
635: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1181.0574
636: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1183.6887
637: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1184.9508
638: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1187.4104
639: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1188.8712
640: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1191.103
641: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1192.479
642: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1194.9032
643: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1196.6988
644: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1199.2075
645: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1201.1171
646: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1202.9395
647: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1206.3943
648: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1209.2182
649: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1211.253
650: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1212.5536
651: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1214.6783
652: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1216.5824
653: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1217.6977
654: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1221.1888
655: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1224.3999
656: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1227.439
657: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1230.2259
658: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1233.5885
659: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1235.6913
660: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1238.5434
661: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1240.3784
662: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1242.1597
663: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1244.8606
664: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1248.9863
665: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1250.4639
666: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1252.2321
667: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1254.2992
668: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1257.365
669: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1259.8309
670: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1263.4319
671: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1267.4723
672: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1269.5097
673: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1272.2548
674: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1275.506
675: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1277.9329
676: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1280.7077
677: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1284.3873
678: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1286.9959
679: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1288.1984
680: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1290.1336
681: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1292.3544
682: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1295.0209
683: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1296.3624
684: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1298.153
685: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1299.7974
686: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1302.3735
687: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1305.0002
688: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1307.7038
689: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1310.0145
690: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1311.138
691: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1313.0849
692: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1316.7553
693: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1319.527
694: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1321.3953
695: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1325.1622
696: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1327.4559
697: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1331.0478
698: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1333.4084
699: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1334.593
700: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1337.1151
701: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1339.8565
702: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1341.2634
703: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1343.0866
704: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1345.5235
705: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1347.715
706: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1349.7213
707: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1351.5775
708: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1353.3022
709: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1356.945
710: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1359.8336
711: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1363.0063
712: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1364.4925
713: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1367.0463
714: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1369.417
715: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1371.5668
716: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1373.9097
717: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1375.7662
718: Viorest: 1.3878e-17, aptitud: 1000.00000000000000000000, vector: 0.05997863573657898800  0.05713681435757727400  0.08792561241712973400  0.08792561241712974800-22.02679231518064600000 , tt: 1378.4923
