main(50, 0.9, 0.4)
635: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 716.8463
636: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 717.971
637: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 718.9633
638: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 719.8878
639: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 720.8875
640: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 722.0622
641: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 723.1182
642: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 723.9596
643: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 724.8631
644: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 725.8616
645: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 727.0784
646: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 728.1561
647: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 729.0528
648: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 729.8665
649: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 730.7431
650: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 731.7031
651: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 733.0499
652: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 734.2102
653: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 735.2842
654: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 736.1662
655: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 737.259
656: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 738.8438
657: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 739.8571
658: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 740.9541
659: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 741.8554
660: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 743.0587
661: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 744.0523
662: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 745.1367
663: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 746.0256
664: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 746.983
665: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 748.0081
666: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 749.0608
667: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 750.1395
668: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 751.2419
669: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 752.174
670: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 753.1121
671: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 754.218
672: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 755.2619
673: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 756.3672
674: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 757.2497
675: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 758.1772
676: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 759.2007
677: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 760.5661
678: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 761.9057
679: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 763.0271
680: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 764.0062
681: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 765.0295
682: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 766.0591
683: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 767.1312
684: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 768.0407
685: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 768.9133
686: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 769.8493
687: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 770.8407
688: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 771.8895
689: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 772.6419
690: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 773.6154
691: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 774.5711
692: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 775.5994
693: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 776.5249
694: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 777.637
695: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 778.5955
696: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 779.5717
697: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 780.6439
698: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 781.8624
699: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 782.9251
700: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 783.8919
701: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 784.8503
702: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 785.954
703: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 787.003
704: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 787.9548
705: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 789.0284
706: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 790.1507
707: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 791.4791
708: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 792.6822
709: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 794.1248
710: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 795.1358
711: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 796.0283
712: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 797.0331
713: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 798.0934
714: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 799.3162
715: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 800.2111
716: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 801.2323
717: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 802.1811
718: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 803.279
719: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 804.3815
720: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 805.358
721: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 806.2893
722: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 807.3074
723: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 808.6321
724: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 809.6659
725: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 810.7601
726: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 811.9564
727: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 812.9231
728: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 813.9951
729: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 815.0782
730: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 816.0348
731: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 817.0169
732: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 817.9775
733: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 819.0204
734: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 820.0635
735: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 821.0604
736: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 822.0295
737: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 823.0358
738: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 824.0249
739: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 825.3014
740: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 826.4993
741: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 827.4263
742: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 828.3931
743: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 829.2734
744: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 830.4257
745: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 831.4716
746: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 832.3799
747: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 833.4003
748: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 834.2699
749: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 835.3717
750: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 836.5618
751: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 837.5733
752: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 838.7082
753: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 839.5919
754: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 840.6056
755: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 841.7541
756: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 842.7839
757: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 843.5734
758: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 844.6284
759: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 845.6675
760: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 846.7322
761: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 847.9921
762: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 848.9226
763: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 849.9216
764: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 851.0013
765: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 852.0732
766: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 853.3175
767: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 854.4944
768: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 855.3633
769: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 856.253
770: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 857.0076
771: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 858.2028
772: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 859.4772
773: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 860.5051
774: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 861.4005
775: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 862.5345
776: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 863.5873
777: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 864.6591
778: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49373651560126985000  0.16238200864124028000  0.49373651560126980000  0.38851710688752433000-37.18109925294108800000 , tt: 865.6849
