main(50, 0.9, 0.4)
396: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1194.2739
397: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1199.3165
398: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1200.4837
399: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1204.8062
400: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1207.3078
401: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1210.7063
402: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1213.9171
403: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1220.8142
404: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1223.8374
405: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1226.4334
406: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1229.2411
407: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1232.0222
408: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1235.0769
409: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1240.0291
410: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1243.6198
411: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1247.1294
412: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1251.819
413: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1255.5381
414: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1262.3411
415: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1264.526
416: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1269.2591
417: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1275.9292
418: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1279.8563
419: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1284.1739
420: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1287.3244
421: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1289.9445
422: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1294.9209
423: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1298.6483
424: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1301.6398
425: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1306.9364
426: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1309.537
427: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1313.1497
428: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1316.5563
429: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1320.8354
430: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1325.0174
431: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1328.4751
432: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1332.9947
433: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1336.3635
434: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1337.7689
435: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1341.9733
436: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1347.1194
437: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1350.5961
438: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1354.3687
439: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1356.7818
440: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1359.928
441: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1364.4464
442: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1368.8338
443: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1374.6232
444: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1377.1125
445: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1380.4941
446: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1383.8493
447: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1386.7503
448: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1390.9067
449: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1394.1401
450: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1397.8173
451: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1399.5589
452: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1402.655
453: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1407.1418
454: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1407.9593
455: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1410.3437
456: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1413.6787
457: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1417.8334
458: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1422.053
459: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1425.9514
460: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1429.0568
461: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1433.109
462: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1436.4946
463: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1438.2036
464: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1441.5838
465: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1447.1533
466: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1451.6153
467: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1453.2698
468: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1458.0603
469: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1463.7938
470: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1466.0458
471: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1471.3017
472: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1475.8219
473: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1480.3143
474: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1484.7771
475: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1488.8082
476: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1493.1133
477: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1499.4244
478: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1503.065
479: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1507.3075
480: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1513.3482
481: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1518.3421
482: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1524.3162
483: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1526.5218
484: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1531.7941
485: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1538.6663
486: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1542.5909
487: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1546.6307
488: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1548.903
489: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1552.249
490: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1556.082
491: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1559.305
492: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1563.4816
493: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1566.0405
494: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1569.8839
495: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1571.9094
496: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1575.4226
497: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1577.4584
498: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1581.4653
499: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1585.6007
500: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1589.6612
501: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1594.2553
502: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1598.5081
503: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1600.6769
504: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1605.3291
505: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1609.3747
506: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1613.279
507: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1615.6462
508: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1620.5678
509: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1624.1445
510: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1626.5509
511: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1630.2698
512: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1631.5514
513: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1635.5941
514: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1638.8447
515: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1643.5255
516: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1646.5106
517: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1651.9319
518: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1654.5233
519: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1656.8237
520: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1660.3392
521: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1663.816
522: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1667.3018
523: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1670.8768
524: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1672.596
525: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1675.2614
526: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1679.8682
527: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1685.7554
528: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1689.2434
529: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1693.3103
530: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1697.1397
531: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1701.5693
532: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1705.0164
533: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1711.0483
534: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1714.4945
535: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1719.8823
536: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1724.6385
537: Viorest: 6.9389e-18, aptitud: 1000.00000000000000000000, vector: 0.05209600555894601500  0.05116942586140819900  0.06176918584658496600  0.06176918584658497300-40.24965487182575400000 , tt: 1727.7909
