main(50, 0.9, 0.4)
243: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 353.3292
244: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 354.5939
245: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 355.9185
246: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 357.0793
247: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 358.4106
248: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 360.018
249: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 361.3602
250: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 362.8881
251: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 364.3257
252: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 365.7272
253: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 366.7189
254: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 367.9386
255: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 369.1787
256: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 370.5754
257: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 371.856
258: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 373.1581
259: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 374.4371
260: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 376.0003
261: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 377.3827
262: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 378.604
263: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 380.1429
264: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 381.5747
265: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 382.7995
266: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 383.9312
267: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 385.1318
268: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 386.4436
269: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 387.8187
270: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 389.1316
271: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 390.4563
272: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 391.7888
273: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 393.2531
274: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 394.385
275: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 395.5345
276: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 396.7569
277: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 398.1724
278: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 399.3722
279: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 400.5305
280: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 401.6486
281: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 403.2322
282: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 404.3634
283: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 405.5077
284: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 406.9489
285: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 408.4099
286: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 409.6793
287: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 410.8039
288: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 412.0065
289: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 413.1817
290: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 414.4548
291: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 415.7263
292: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 416.9381
293: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 417.9917
294: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 419.2177
295: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 420.6598
296: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 422.0876
297: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 423.3336
298: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 424.6943
299: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 425.9428
300: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 427.1027
301: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 428.2559
302: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 429.829
303: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 431.1254
304: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 432.0886
305: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 433.2115
306: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 434.4774
307: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 435.9416
308: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 437.2185
309: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 438.6006
310: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 439.7688
311: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 441.0924
312: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 442.3266
313: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 443.7488
314: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 445.1483
315: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 446.5267
316: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 447.8832
317: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 449.1574
318: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 450.4905
319: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 451.8768
320: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 453.1989
321: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 454.3708
322: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 455.505
323: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 456.7129
324: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 457.9415
325: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 459.3407
326: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 460.5973
327: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 461.8888
328: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 463.3265
329: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 464.6785
330: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 465.8339
331: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 467.0203
332: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 468.7155
333: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 470.2394
334: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 471.5995
335: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 473.0412
336: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 474.385
337: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 475.6471
338: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 477.0122
339: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 478.3501
340: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 479.7175
341: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 480.9194
342: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 482.0452
343: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 483.2673
344: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 484.489
345: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 485.7521
346: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 487.0177
347: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 488.1349
348: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 489.5405
349: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 490.7896
350: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 492.2491
351: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 493.3271
352: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 494.8436
353: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 496.0274
354: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 497.3812
355: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 498.7751
356: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 500.2003
357: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 501.6546
358: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 502.9189
359: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 504.3461
360: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 505.7071
361: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 507.2492
362: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 508.5569
363: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 509.7073
364: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 511.1335
365: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 512.4004
366: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 513.7901
367: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 515.1697
368: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 516.5763
369: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 518.125
370: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 519.4328
371: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 520.7983
372: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 522.4711
373: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 523.832
374: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 525.2037
375: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 526.5056
376: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 528.1261
377: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 529.2418
378: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 530.2827
379: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 531.4802
380: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 533.1376
381: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 534.3572
382: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 535.8238
383: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 537.0443
384: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 538.3677
385: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 539.7314
386: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.26463747987750735000 0.10358478535300468000 0.49923420999301493000 0.49923420999301499000-6.57074476675261200000 , tt: 541.1664
