main(40, .6, .5)
1079: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1825.5007
1080: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1830.0404
1081: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1832.4767
1082: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1835.5058
1083: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1837.2821
1084: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1839.4414
1085: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1841.3724
1086: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1843.8629
1087: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1847.6716
1088: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1849.9914
1089: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1852.0347
1090: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1853.8136
1091: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1857.3961
1092: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1858.5495
1093: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1861.6575
1094: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1863.4028
1095: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1866.2243
1096: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1870.1621
1097: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1873.55
1098: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1875.6096
1099: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1878.1127
1100: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1880.3708
1101: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1883.1363
1102: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1885.3106
1103: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1887.7802
1104: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1889.4222
1105: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1894.1934
1106: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1895.5223
1107: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1898.5639
1108: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1902.7263
1109: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1905.2311
1110: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1908.11
1111: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1910.5325
1112: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1913.0619
1113: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1916.545
1114: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1917.9266
1115: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1920.0442
1116: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1921.1306
1117: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1922.6216
1118: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1927.5032
1119: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1930.5719
1120: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1934.8625
1121: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1937.0158
1122: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1941.1241
1123: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1941.957
1124: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1944.6943
1125: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1947.6399
1126: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1949.7869
1127: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1954.0899
1128: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1954.8295
1129: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1957.2277
1130: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1961.0512
1131: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1962.8463
1132: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1967.384
1133: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1968.8478
1134: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1972.4513
1135: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1977.7798
1136: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1982.4271
1137: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1986.2187
1138: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1987.7737
1139: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1990.7167
1140: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1993.0523
1141: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 1997.2746
1142: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2001.0002
1143: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2004.5573
1144: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2007.5785
1145: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2010.963
1146: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2013.4581
1147: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2015.8413
1148: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2018.2693
1149: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2020.522
1150: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2022.4555
1151: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2025.4281
1152: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2027.3603
1153: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2030.8478
1154: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2034.6875
1155: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2036.7801
1156: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2039.1417
1157: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2042.2168
1158: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2043.9943
1159: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2046.1522
1160: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2048.374
1161: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2052.3077
1162: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2053.9719
1163: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2055.7438
1164: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2057.2852
1165: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2060.5725
1166: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2062.0611
1167: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2066.3627
1168: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2069.3344
1169: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2071.8057
1170: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2074.3136
1171: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2077.9726
1172: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2079.6305
1173: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2083.9047
1174: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2084.5741
1175: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2087.931
1176: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2089.6419
1177: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2093.1514
1178: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2095.0442
1179: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2098.4038
1180: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2100.1383
1181: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2102.5921
1182: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2106.1339
1183: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2107.7888
1184: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2110.2508
1185: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2113.9347
1186: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2115.6954
1187: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2117.753
1188: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2120.8531
1189: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2122.3531
1190: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2123.6275
1191: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2125.3348
1192: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2128.4118
1193: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2131.0771
1194: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2133.7814
1195: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2135.9847
1196: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2137.4156
1197: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2138.4301
1198: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2140.8585
1199: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2144.0421
1200: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2148.5552
1201: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2150.5256
1202: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2153.1246
1203: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2156.322
1204: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2159.0044
1205: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2160.4553
1206: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2162.2626
1207: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2166.0588
1208: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2168.0708
1209: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2170.7145
1210: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2174.9492
1211: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2177.8886
1212: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2180.5063
1213: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2182.8898
1214: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2184.1284
1215: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2185.5486
1216: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2187.1544
1217: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2188.6309
1218: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2190.7406
1219: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2192.5614
1220: Viorest: 6.9389e-18, aptitud: 0.00000000000000000000, vector: 0.06248429448992014900  0.05309577281616161700  0.06248429448992014200  0.05770557063579890400-25.31963160620760800000 , tt: 2194.8461
