main(40, .6, .5)
2977: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2978: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2979: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2980: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2981: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2982: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2983: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2984: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2985: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2986: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2987: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2988: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2989: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2990: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2991: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2992: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2993: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2994: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2995: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2996: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2997: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2998: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
2999: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3000: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3001: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3002: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3003: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3004: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3005: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3006: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3007: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3008: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3009: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3010: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3011: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3012: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3013: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3014: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3015: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3016: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3017: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3018: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3019: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3020: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3021: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3022: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3023: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3024: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3025: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3026: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3027: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3028: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3029: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3030: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3031: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3032: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3033: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3034: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3035: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3036: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3037: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3038: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3039: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3040: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3041: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3042: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3043: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3044: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3045: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3046: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3047: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3048: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3049: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3050: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3051: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3052: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3053: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3054: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3055: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3056: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3057: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3058: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3059: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3060: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3061: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3062: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3063: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3064: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3065: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3066: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3067: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3068: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3069: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3070: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3071: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3072: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3073: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3074: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3075: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3076: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3077: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3078: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3079: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3080: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3081: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3082: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3083: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3084: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3085: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3086: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3087: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3088: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3089: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3090: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3091: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3092: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3093: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3094: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3095: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3096: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3097: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3098: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3099: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3100: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3101: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3102: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3103: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3104: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3105: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3106: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3107: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3108: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3109: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3110: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3111: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3112: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3113: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3114: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3115: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3116: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3117: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3118: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3119: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3120: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3121: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3122: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3123: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3124: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3125: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3126: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3127: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3128: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3129: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3130: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3131: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3132: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3133: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3134: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3135: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
3136: Viorest: 5.5511e-17, aptitud: 0.00000000000000000000, vector: 0.49313153757186801000 0.10869268741129783000 0.49313153757186795000 0.32498224653510621000-9.58898440152271900000
