main( 50, .9, .4)
8251: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8252: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8253: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8254: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8255: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8256: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8257: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8258: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8259: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8260: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8261: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8262: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8263: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8264: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8265: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8266: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8267: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8268: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8269: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8270: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8271: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8272: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8273: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8274: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8275: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8276: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8277: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8278: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8279: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8280: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8281: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8282: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8283: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8284: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8285: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8286: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8287: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8288: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8289: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8290: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8291: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8292: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8293: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8294: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8295: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8296: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8297: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8298: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8299: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8300: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8301: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8302: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8303: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8304: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8305: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8306: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8307: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8308: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8309: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8310: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8311: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8312: Viorest: 0, aptitud: 0.24248538641027162000, vector: 0.48296764056162139000 0.05256992507750108500 0.48330397460563035000 0.27496524836060343000-0.27981444726858307000
8313: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8314: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8315: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8316: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8317: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8318: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8319: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8320: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8321: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8322: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8323: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8324: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8325: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8326: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8327: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8328: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8329: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8330: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8331: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8332: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8333: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8334: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8335: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8336: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8337: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8338: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8339: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8340: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8341: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8342: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8343: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8344: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8345: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8346: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8347: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8348: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8349: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8350: Viorest: 0, aptitud: 0.22161533121603680000, vector: 0.48574644022307562000 0.05153536870682658100 0.48697069219824501000 0.23313148496928876000-0.23298985533587252000
8351: Viorest: 0, aptitud: 0.22143596344244929000, vector: 0.49324873716010803000 0.05177748927713302100 0.49499019827513924000 0.23751487544186400000-0.22954067327767186000
8352: Viorest: 0, aptitud: 0.22143596344244929000, vector: 0.49324873716010803000 0.05177748927713302100 0.49499019827513924000 0.23751487544186400000-0.22954067327767186000
8353: Viorest: 0, aptitud: 0.22143596344244929000, vector: 0.49324873716010803000 0.05177748927713302100 0.49499019827513924000 0.23751487544186400000-0.22954067327767186000
8354: Viorest: 0, aptitud: 0.22143596344244929000, vector: 0.49324873716010803000 0.05177748927713302100 0.49499019827513924000 0.23751487544186400000-0.22954067327767186000
8355: Viorest: 0, aptitud: 0.21668073296645460000, vector: 0.48793996402130724000 0.05125904367269008800 0.48860912297241482000 0.22056854940409909000-0.22089901841842211000
8356: Viorest: 0, aptitud: 0.21320191383953352000, vector: 0.49511917865615956000 0.05040974093333831800 0.49655166312490745000 0.21514072100440410000-0.20628659821259357000
8357: Viorest: 0, aptitud: 0.20729040062290452000, vector: 0.49945771798563054000 0.05060454656981974700 0.49954276058125613000 0.21668394095275101000-0.20797607906912915000
8358: Viorest: 0, aptitud: 0.20729040062290452000, vector: 0.49945771798563054000 0.05060454656981974700 0.49954276058125613000 0.21668394095275101000-0.20797607906912915000
8359: Viorest: 0, aptitud: 0.20729040062290452000, vector: 0.49945771798563054000 0.05060454656981974700 0.49954276058125613000 0.21668394095275101000-0.20797607906912915000
8360: Viorest: 0, aptitud: 0.20729040062290452000, vector: 0.49945771798563054000 0.05060454656981974700 0.49954276058125613000 0.21668394095275101000-0.20797607906912915000
8361: Viorest: 0, aptitud: 0.20729040062290452000, vector: 0.49945771798563054000 0.05060454656981974700 0.49954276058125613000 0.21668394095275101000-0.20797607906912915000
8362: Viorest: 0, aptitud: 0.20719495811272945000, vector: 0.49979128875983142000 0.05065794111466513600 0.49997030318832625000 0.22236855984528231000-0.21431654157006011000
8363: Viorest: 0, aptitud: 0.20719495811272945000, vector: 0.49979128875983142000 0.05065794111466513600 0.49997030318832625000 0.22236855984528231000-0.21431654157006011000
8364: Viorest: 0, aptitud: 0.20556569132474481000, vector: 0.49967401978924875000 0.05008343657684367900 0.49978569887717905000 0.23449298459495507000-0.23141670694642838000
8365: Viorest: 0, aptitud: 0.20516554105131446000, vector: 0.49959212720572649000 0.05009312434774123400 0.49961951017572676000 0.21393656592366730000-0.21293544211552262000
8366: Viorest: 0, aptitud: 0.20509952351907587000, vector: 0.49749274157379775000 0.05000073042050419400 0.49758382899765857000 0.22081450702813415000-0.21880083676496254000
8367: Viorest: 0, aptitud: 0.20509952351907587000, vector: 0.49749274157379775000 0.05000073042050419400 0.49758382899765857000 0.22081450702813415000-0.21880083676496254000
8368: Viorest: 0, aptitud: 0.20446295511766374000, vector: 0.49968240041484613000 0.05007597112562704000 0.49975461385803338000 0.22066673945267273000-0.21730048533757285000
8369: Viorest: 0, aptitud: 0.20446295511766374000, vector: 0.49968240041484613000 0.05007597112562704000 0.49975461385803338000 0.22066673945267273000-0.21730048533757285000
8370: Viorest: 0, aptitud: 0.20446295511766374000, vector: 0.49968240041484613000 0.05007597112562704000 0.49975461385803338000 0.22066673945267273000-0.21730048533757285000
8371: Viorest: 0, aptitud: 0.20389555645554872000, vector: 0.49990187875566289000 0.05001658830706289000 0.49992820659243475000 0.22342419814307457000-0.22325021671073819000
8372: Viorest: 0, aptitud: 0.20389555645554872000, vector: 0.49990187875566289000 0.05001658830706289000 0.49992820659243475000 0.22342419814307457000-0.22325021671073819000
8373: Viorest: 0, aptitud: 0.20389555645554872000, vector: 0.49990187875566289000 0.05001658830706289000 0.49992820659243475000 0.22342419814307457000-0.22325021671073819000
8374: Viorest: 0, aptitud: 0.20389555645554872000, vector: 0.49990187875566289000 0.05001658830706289000 0.49992820659243475000 0.22342419814307457000-0.22325021671073819000
8375: Viorest: 0, aptitud: 0.20389555645554872000, vector: 0.49990187875566289000 0.05001658830706289000 0.49992820659243475000 0.22342419814307457000-0.22325021671073819000
8376: Viorest: 0, aptitud: 0.20385708768904420000, vector: 0.49974033346769453000 0.05000337752113892500 0.49975209559149031000 0.22308803918344466000-0.22331628965380157000
8377: Viorest: 0, aptitud: 0.20377973892117751000, vector: 0.49997508256140405000 0.05000501062653818500 0.49999015016194381000 0.22388062627383332000-0.22094276556086792000
8378: Viorest: 0, aptitud: 0.20377973892117751000, vector: 0.49997508256140405000 0.05000501062653818500 0.49999015016194381000 0.22388062627383332000-0.22094276556086792000
8379: Viorest: 0, aptitud: 0.20377973892117751000, vector: 0.49997508256140405000 0.05000501062653818500 0.49999015016194381000 0.22388062627383332000-0.22094276556086792000
8380: Viorest: 0, aptitud: 0.20377973892117751000, vector: 0.49997508256140405000 0.05000501062653818500 0.49999015016194381000 0.22388062627383332000-0.22094276556086792000
8381: Viorest: 0, aptitud: 0.20372427683450708000, vector: 0.49998773413584796000 0.05000042125368984300 0.49999448646258993000 0.22315161177038415000-0.22037853225613493000
8382: Viorest: 0, aptitud: 0.20372427683450708000, vector: 0.49998773413584796000 0.05000042125368984300 0.49999448646258993000 0.22315161177038415000-0.22037853225613493000
8383: Viorest: 0, aptitud: 0.20372427683450708000, vector: 0.49998773413584796000 0.05000042125368984300 0.49999448646258993000 0.22315161177038415000-0.22037853225613493000
8384: Viorest: 0, aptitud: 0.20372427683450708000, vector: 0.49998773413584796000 0.05000042125368984300 0.49999448646258993000 0.22315161177038415000-0.22037853225613493000
8385: Viorest: 0, aptitud: 0.20372427683450708000, vector: 0.49998773413584796000 0.05000042125368984300 0.49999448646258993000 0.22315161177038415000-0.22037853225613493000
8386: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8387: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8388: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8389: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8390: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8391: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8392: Viorest: 0, aptitud: 0.20370232358346874000, vector: 0.49999872096147902000 0.05000054640522504800 0.49999994065276238000 0.22289225095801887000-0.21694876839242880000
8393: Viorest: 0, aptitud: 0.20370153561811999000, vector: 0.49999481807760598000 0.05000049352240311400 0.49999549004510230000 0.22378858915309149000-0.21732074389176645000
8394: Viorest: 0, aptitud: 0.20370153561811999000, vector: 0.49999481807760598000 0.05000049352240311400 0.49999549004510230000 0.22378858915309149000-0.21732074389176645000
8395: Viorest: 0, aptitud: 0.20370153561811999000, vector: 0.49999481807760598000 0.05000049352240311400 0.49999549004510230000 0.22378858915309149000-0.21732074389176645000
8396: Viorest: 0, aptitud: 0.20370153561811999000, vector: 0.49999481807760598000 0.05000049352240311400 0.49999549004510230000 0.22378858915309149000-0.21732074389176645000
8397: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8398: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8399: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8400: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8401: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8402: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8403: Viorest: 0, aptitud: 0.20369663694682838000, vector: 0.49999984425944166000 0.05000042044964585200 0.49999984696462774000 0.22376770405919805000-0.21929247970154686000
8404: Viorest: 0, aptitud: 0.20369546056889898000, vector: 0.49999819023994985000 0.05000000273667977400 0.49999849875916680000 0.22352415445180063000-0.22047172481418115000
8405: Viorest: 0, aptitud: 0.20369546056889898000, vector: 0.49999819023994985000 0.05000000273667977400 0.49999849875916680000 0.22352415445180063000-0.22047172481418115000
8406: Viorest: 0, aptitud: 0.20369546056889898000, vector: 0.49999819023994985000 0.05000000273667977400 0.49999849875916680000 0.22352415445180063000-0.22047172481418115000
8407: Viorest: 0, aptitud: 0.20369452208929723000, vector: 0.49999825492586358000 0.05000000993384562400 0.49999830187185695000 0.22351580671735213000-0.21859303721615053000
8408: Viorest: 0, aptitud: 0.20369452208929723000, vector: 0.49999825492586358000 0.05000000993384562400 0.49999830187185695000 0.22351580671735213000-0.21859303721615053000
8409: Viorest: 0, aptitud: 0.20369402930289743000, vector: 0.49999986709392985000 0.05000003040747618600 0.49999995249142237000 0.22349969624319010000-0.21843135187312074000
8410: Viorest: 0, aptitud: 0.20369402930289743000, vector: 0.49999986709392985000 0.05000003040747618600 0.49999995249142237000 0.22349969624319010000-0.21843135187312074000
8411: Viorest: 0, aptitud: 0.20369385341205906000, vector: 0.49999976983883571000 0.05000008192746900600 0.49999977777027760000 0.22331283678033548000-0.21899336470745781000
8412: Viorest: 0, aptitud: 0.20369361744211978000, vector: 0.49999984765396760000 0.05000001465220334200 0.49999987307001392000 0.22341720763629158000-0.22086131067344852000
8413: Viorest: 0, aptitud: 0.20369361744211978000, vector: 0.49999984765396760000 0.05000001465220334200 0.49999987307001392000 0.22341720763629158000-0.22086131067344852000
8414: Viorest: 0, aptitud: 0.20369350310375661000, vector: 0.49999971903732049000 0.05000000197805511100 0.49999972015697319000 0.22334369886681277000-0.22084283436267127000
8415: Viorest: 0, aptitud: 0.20369347970498505000, vector: 0.49999984357647015000 0.05000000710375487200 0.49999984687623317000 0.22334673698922247000-0.22359023001235048000
8416: Viorest: 0, aptitud: 0.20369347970498505000, vector: 0.49999984357647015000 0.05000000710375487200 0.49999984687623317000 0.22334673698922247000-0.22359023001235048000
8417: Viorest: 0, aptitud: 0.20369347970498505000, vector: 0.49999984357647015000 0.05000000710375487200 0.49999984687623317000 0.22334673698922247000-0.22359023001235048000
8418: Viorest: 0, aptitud: 0.20369347970498505000, vector: 0.49999984357647015000 0.05000000710375487200 0.49999984687623317000 0.22334673698922247000-0.22359023001235048000
8419: Viorest: 0, aptitud: 0.20369344472691883000, vector: 0.49999998424377107000 0.05000000560637613000 0.49999999337991463000 0.22332261172018719000-0.21942890636600051000
8420: Viorest: 0, aptitud: 0.20369344472691883000, vector: 0.49999998424377107000 0.05000000560637613000 0.49999999337991463000 0.22332261172018719000-0.21942890636600051000
8421: Viorest: 0, aptitud: 0.20369343963466541000, vector: 0.49999993686496019000 0.05000000192843404700 0.49999994551601362000 0.22334050232109684000-0.21804360512491100000
8422: Viorest: 0, aptitud: 0.20369342448380084000, vector: 0.49999995759334065000 0.05000000321416287600 0.49999996337137714000 0.22334923026788917000-0.21710040047020465000
